Time,"LP_latitude, longitude430",lp_total_load_kW,trafo_preload_kW,lp_occupancy,trafo_loading_kW
2018-01-01 00:00:00,0.0,0.0,83.339,0.0,83.339
2018-01-01 00:01:00,0.0,0.0,83.19839999999999,0.0,83.19839999999999
2018-01-01 00:02:00,0.0,0.0,83.0578,0.0,83.0578
2018-01-01 00:03:00,0.0,0.0,82.91720000000001,0.0,82.91720000000001
2018-01-01 00:04:00,0.0,0.0,82.7766,0.0,82.7766
2018-01-01 00:05:00,0.0,0.0,82.636,0.0,82.636
2018-01-01 00:06:00,0.0,0.0,82.4954,0.0,82.4954
2018-01-01 00:07:00,0.0,0.0,82.35480000000001,0.0,82.35480000000001
2018-01-01 00:08:00,0.0,0.0,82.2142,0.0,82.2142
2018-01-01 00:09:00,0.0,0.0,82.0736,0.0,82.0736
2018-01-01 00:10:00,0.0,0.0,81.933,0.0,81.933
2018-01-01 00:11:00,0.0,0.0,82.09660000000001,0.0,82.09660000000001
2018-01-01 00:12:00,0.0,0.0,82.26020000000001,0.0,82.26020000000001
2018-01-01 00:13:00,0.0,0.0,82.4238,0.0,82.4238
2018-01-01 00:14:00,0.0,0.0,82.5874,0.0,82.5874
2018-01-01 00:15:00,0.0,0.0,82.751,0.0,82.751
2018-01-01 00:16:00,0.0,0.0,82.91460000000001,0.0,82.91460000000001
2018-01-01 00:17:00,0.0,0.0,83.07820000000001,0.0,83.07820000000001
2018-01-01 00:18:00,0.0,0.0,83.2418,0.0,83.2418
2018-01-01 00:19:00,0.0,0.0,83.4054,0.0,83.4054
2018-01-01 00:20:00,0.0,0.0,83.569,0.0,83.569
2018-01-01 00:21:00,0.0,0.0,83.38250000000001,0.0,83.38250000000001
2018-01-01 00:22:00,0.0,0.0,83.196,0.0,83.196
2018-01-01 00:23:00,0.0,0.0,83.0095,0.0,83.0095
2018-01-01 00:24:00,0.0,0.0,82.823,0.0,82.823
2018-01-01 00:25:00,0.0,0.0,82.6365,0.0,82.6365
2018-01-01 00:26:00,0.0,0.0,82.45,0.0,82.45
2018-01-01 00:27:00,0.0,0.0,82.2635,0.0,82.2635
2018-01-01 00:28:00,0.0,0.0,82.077,0.0,82.077
2018-01-01 00:29:00,0.0,0.0,81.89049999999999,0.0,81.89049999999999
2018-01-01 00:30:00,0.0,0.0,81.704,0.0,81.704
2018-01-01 00:31:00,0.0,0.0,81.7705,0.0,81.7705
2018-01-01 00:32:00,0.0,0.0,81.83699999999999,0.0,81.83699999999999
2018-01-01 00:33:00,0.0,0.0,81.9035,0.0,81.9035
2018-01-01 00:34:00,0.0,0.0,81.97,0.0,81.97
2018-01-01 00:35:00,0.0,0.0,82.03649999999999,0.0,82.03649999999999
2018-01-01 00:36:00,0.0,0.0,82.103,0.0,82.103
2018-01-01 00:37:00,0.0,0.0,82.1695,0.0,82.1695
2018-01-01 00:38:00,0.0,0.0,82.236,0.0,82.236
2018-01-01 00:39:00,0.0,0.0,82.3025,0.0,82.3025
2018-01-01 00:40:00,0.0,0.0,82.369,0.0,82.369
2018-01-01 00:41:00,0.0,0.0,82.3289,0.0,82.3289
2018-01-01 00:42:00,0.0,0.0,82.2888,0.0,82.2888
2018-01-01 00:43:00,0.0,0.0,82.2487,0.0,82.2487
2018-01-01 00:44:00,0.0,0.0,82.2086,0.0,82.2086
2018-01-01 00:45:00,0.0,0.0,82.1685,0.0,82.1685
2018-01-01 00:46:00,0.0,0.0,82.1284,0.0,82.1284
2018-01-01 00:47:00,0.0,0.0,82.0883,0.0,82.0883
2018-01-01 00:48:00,0.0,0.0,82.04820000000001,0.0,82.04820000000001
2018-01-01 00:49:00,0.0,0.0,82.0081,0.0,82.0081
2018-01-01 00:50:00,0.0,0.0,81.968,0.0,81.968
2018-01-01 00:51:00,0.0,0.0,81.8643,0.0,81.8643
2018-01-01 00:52:00,0.0,0.0,81.7606,0.0,81.7606
2018-01-01 00:53:00,0.0,0.0,81.65690000000001,0.0,81.65690000000001
2018-01-01 00:54:00,0.0,0.0,81.5532,0.0,81.5532
2018-01-01 00:55:00,0.0,0.0,81.4495,0.0,81.4495
2018-01-01 00:56:00,0.0,0.0,81.3458,0.0,81.3458
2018-01-01 00:57:00,0.0,0.0,81.2421,0.0,81.2421
2018-01-01 00:58:00,0.0,0.0,81.1384,0.0,81.1384
2018-01-01 00:59:00,0.0,0.0,81.0347,0.0,81.0347
2018-01-01 01:00:00,0.0,0.0,80.931,0.0,80.931
2018-01-01 01:01:00,11.0,11.0,80.96679999999999,1.0,91.96679999999999
2018-01-01 01:02:00,11.0,11.0,81.0026,1.0,92.0026
2018-01-01 01:03:00,11.0,11.0,81.0384,1.0,92.0384
2018-01-01 01:04:00,11.0,11.0,81.0742,1.0,92.0742
2018-01-01 01:05:00,11.0,11.0,81.11,1.0,92.11
2018-01-01 01:06:00,11.0,11.0,81.1458,1.0,92.1458
2018-01-01 01:07:00,11.0,11.0,81.1816,1.0,92.1816
2018-01-01 01:08:00,11.0,11.0,81.2174,1.0,92.2174
2018-01-01 01:09:00,11.0,11.0,81.2532,1.0,92.2532
2018-01-01 01:10:00,11.0,11.0,81.289,1.0,92.289
2018-01-01 01:11:00,11.0,11.0,81.3703,1.0,92.3703
2018-01-01 01:12:00,11.0,11.0,81.4516,1.0,92.4516
2018-01-01 01:13:00,11.0,11.0,81.5329,1.0,92.5329
2018-01-01 01:14:00,11.0,11.0,81.6142,1.0,92.6142
2018-01-01 01:15:00,11.0,11.0,81.69550000000001,1.0,92.69550000000001
2018-01-01 01:16:00,11.0,11.0,81.77680000000001,1.0,92.77680000000001
2018-01-01 01:17:00,11.0,11.0,81.85810000000001,1.0,92.85810000000001
2018-01-01 01:18:00,11.0,11.0,81.9394,1.0,92.9394
2018-01-01 01:19:00,11.0,11.0,82.0207,1.0,93.0207
2018-01-01 01:20:00,11.0,11.0,82.102,1.0,93.102
2018-01-01 01:21:00,11.0,11.0,82.08,1.0,93.08
2018-01-01 01:22:00,11.0,11.0,82.058,1.0,93.058
2018-01-01 01:23:00,11.0,11.0,82.036,1.0,93.036
2018-01-01 01:24:00,11.0,11.0,82.01400000000001,1.0,93.01400000000001
2018-01-01 01:25:00,11.0,11.0,81.992,1.0,92.992
2018-01-01 01:26:00,11.0,11.0,81.97,1.0,92.97
2018-01-01 01:27:00,11.0,11.0,81.94800000000001,1.0,92.94800000000001
2018-01-01 01:28:00,11.0,11.0,81.926,1.0,92.926
2018-01-01 01:29:00,11.0,11.0,81.90400000000001,1.0,92.90400000000001
2018-01-01 01:30:00,11.0,11.0,81.882,1.0,92.882
2018-01-01 01:31:00,11.0,11.0,81.80210000000001,1.0,92.80210000000001
2018-01-01 01:32:00,11.0,11.0,81.7222,1.0,92.7222
2018-01-01 01:33:00,11.0,11.0,81.6423,1.0,92.6423
2018-01-01 01:34:00,11.0,11.0,81.5624,1.0,92.5624
2018-01-01 01:35:00,11.0,11.0,81.4825,1.0,92.4825
2018-01-01 01:36:00,11.0,11.0,81.4026,1.0,92.4026
2018-01-01 01:37:00,11.0,11.0,81.3227,1.0,92.3227
2018-01-01 01:38:00,11.0,11.0,81.2428,1.0,92.2428
2018-01-01 01:39:00,11.0,11.0,81.1629,1.0,92.1629
2018-01-01 01:40:00,11.0,11.0,81.083,1.0,92.083
2018-01-01 01:41:00,10.733639742229455,10.733639742229455,81.14869999999999,1.0,91.88233974222945
2018-01-01 01:42:00,10.458801524627763,10.458801524627763,81.2144,1.0,91.67320152462776
2018-01-01 01:43:00,10.191000625928933,10.191000625928933,81.2801,1.0,91.47110062592894
2018-01-01 01:44:00,9.930056853371656,9.930056853371656,81.3458,1.0,91.27585685337165
2018-01-01 01:45:00,9.675794628086907,9.675794628086907,81.41149999999999,1.0,91.0872946280869
2018-01-01 01:46:00,9.428042866957732,9.428042866957732,81.4772,1.0,90.90524286695774
2018-01-01 01:47:00,9.18663486750415,9.18663486750415,81.5429,1.0,90.72953486750416
2018-01-01 01:48:00,8.951408195715553,8.951408195715553,81.6086,1.0,90.56000819571555
2018-01-01 01:49:00,8.722204576755201,8.722204576755201,81.67429999999999,1.0,90.39650457675519
2018-01-01 01:50:00,8.498869788463267,8.498869788463267,81.74,1.0,90.23886978846326
2018-01-01 01:51:00,8.281253557586776,8.281253557586776,81.89009999999999,1.0,90.17135355758677
2018-01-01 01:52:00,8.069209458666599,8.069209458666599,82.0402,1.0,90.10940945866659
2018-01-01 01:53:00,7.8625948155135035,7.8625948155135035,82.1903,1.0,90.0528948155135
2018-01-01 01:54:00,7.66127060520689,7.66127060520689,82.3404,1.0,90.0016706052069
2018-01-01 01:55:00,7.465101364551719,7.465101364551719,82.4905,1.0,89.95560136455171
2018-01-01 01:56:00,7.273955098930626,7.273955098930626,82.64059999999999,1.0,89.91455509893062
2018-01-01 01:57:00,7.087703193489874,7.087703193489874,82.7907,1.0,89.87840319348987
2018-01-01 01:58:00,6.906220326599474,6.906220326599474,82.9408,1.0,89.84702032659948
2018-01-01 01:59:00,6.729384385529135,6.729384385529135,83.0909,1.0,89.82028438552913
2018-01-01 02:00:00,6.557076384283388,6.557076384283388,83.241,1.0,89.79807638428339
2018-01-01 02:01:00,6.389180383540559,6.389180383540559,83.19239999999999,1.0,89.58158038354055
2018-01-01 02:02:00,6.225583412641733,6.225583412641733,83.1438,1.0,89.36938341264172
2018-01-01 02:03:00,6.066175393577199,6.066175393577199,83.0952,1.0,89.1613753935772
2018-01-01 02:04:00,5.910849066919278,5.910849066919278,83.0466,1.0,88.95744906691928
2018-01-01 02:05:00,5.759499919651608,5.759499919651608,82.99799999999999,1.0,88.7574999196516
2018-01-01 02:06:00,5.612026114846478,5.612026114846478,82.9494,1.0,88.56142611484647
2018-01-01 02:07:00,5.468328423142675,5.468328423142675,82.9008,1.0,88.36912842314268
2018-01-01 02:08:00,5.328310155977964,5.328310155977964,82.8522,1.0,88.18051015597796
2018-01-01 02:09:00,5.191877100531127,5.191877100531127,82.80359999999999,1.0,87.99547710053112
2018-01-01 02:10:00,5.058937456329814,5.058937456329814,82.755,1.0,87.81393745632981
2018-01-01 02:11:00,4.929401773481627,4.929401773481627,82.7627,1.0,87.69210177348162
2018-01-01 02:12:00,4.8031828924867535,4.8031828924867535,82.7704,1.0,87.57358289248675
2018-01-01 02:13:00,4.68019588559175,4.68019588559175,82.7781,1.0,87.45829588559174
2018-01-01 02:14:00,4.560357999644995,4.560357999644995,82.7858,1.0,87.34615799964499
2018-01-01 02:15:00,4.443588600415305,4.443588600415305,82.7935,1.0,87.2370886004153
2018-01-01 02:16:00,4.32980911833631,4.32980911833631,82.8012,1.0,87.13100911833631
2018-01-01 02:17:00,4.21894299564009,4.21894299564009,82.8089,1.0,87.02784299564009
2018-01-01 02:18:00,4.1109156348443925,4.1109156348443925,82.8166,1.0,86.92751563484438
2018-01-01 02:19:00,4.005654348558962,4.005654348558962,82.8243,1.0,86.82995434855896
2018-01-01 02:20:00,3.9030883105769765,3.9030883105769765,82.832,1.0,86.73508831057697
2018-01-01 02:21:00,3.803148508218919,3.803148508218919,82.7589,1.0,86.56204850821892
2018-01-01 02:22:00,3.705767695896604,3.705767695896604,82.6858,1.0,86.39156769589661
2018-01-01 02:23:00,3.61088034986625,3.61088034986625,82.61269999999999,1.0,86.22358034986624
2018-01-01 02:24:00,3.518422624140121,3.518422624140121,82.5396,1.0,86.05802262414011
2018-01-01 02:25:00,3.4283323075270475,3.4283323075270475,82.4665,1.0,85.89483230752704
2018-01-01 02:26:00,3.3405487817729607,3.3405487817729607,82.3934,1.0,85.73394878177297
2018-01-01 02:27:00,3.2550129807732455,3.2550129807732455,82.3203,1.0,85.57531298077325
2018-01-01 02:28:00,3.1716673508294373,3.1716673508294373,82.24719999999999,1.0,85.41886735082943
2018-01-01 02:29:00,3.0904558119235888,3.0904558119235888,82.1741,1.0,85.26455581192359
2018-01-01 02:30:00,3.011323719984247,3.011323719984247,82.101,1.0,85.11232371998425
2018-01-01 02:31:00,2.9342178301185635,2.9342178301185635,82.4465,1.0,85.38071783011857
2018-01-01 02:32:00,2.8590862607859195,2.8590862607859195,82.792,1.0,85.65108626078592
2018-01-01 02:33:00,2.7858784588888246,2.7858784588888246,83.1375,1.0,85.92337845888883
2018-01-01 02:34:00,2.7145451657577278,2.7145451657577278,83.483,1.0,86.19754516575773
2018-01-01 02:35:00,2.645038384006812,2.645038384006812,83.82849999999999,1.0,86.4735383840068
2018-01-01 02:36:00,2.577311345238367,2.577311345238367,84.17399999999999,1.0,86.75131134523836
2018-01-01 02:37:00,2.5113184785742186,2.5113184785742186,84.5195,1.0,87.03081847857422
2018-01-01 02:38:00,2.4470153799928513,2.4470153799928513,84.865,1.0,87.31201537999284
2018-01-01 02:39:00,2.384358782451642,2.384358782451642,85.2105,1.0,87.59485878245164
2018-01-01 02:40:00,2.323306526774211,2.323306526774211,85.556,1.0,87.87930652677422
2018-01-01 02:41:00,2.263817533283137,2.263817533283137,85.256,1.0,87.51981753328313
2018-01-01 02:42:00,2.2058517741590333,2.2058517741590333,84.956,1.0,87.16185177415903
2018-01-01 02:43:00,2.1493702465073943,2.1493702465073943,84.65599999999999,1.0,86.80537024650738
2018-01-01 02:44:00,2.0943349461150995,2.0943349461150995,84.356,1.0,86.45033494611509
2018-01-01 02:45:00,2.040708841878847,2.040708841878847,84.056,1.0,86.09670884187885
2018-01-01 02:46:00,1.9884558508883432,1.9884558508883432,83.756,1.0,85.74445585088834
2018-01-01 02:47:00,1.9375408141475714,1.9375408141475714,83.456,1.0,85.39354081414757
2018-01-01 02:48:00,1.887929472917647,1.887929472917647,83.15599999999999,1.0,85.04392947291764
2018-01-01 02:49:00,1.8395884456654576,1.8395884456654576,82.856,1.0,84.69558844566545
2018-01-01 02:50:00,1.792485205602512,1.792485205602512,82.556,1.0,84.34848520560251
2018-01-01 02:51:00,1.7465880587989853,1.7465880587989853,82.5409,1.0,84.28748805879898
2018-01-01 02:52:00,1.7018661228580818,1.7018661228580818,82.5258,1.0,84.22766612285808
2018-01-01 02:53:00,1.6582893061364612,1.6582893061364612,82.5107,1.0,84.16898930613647
2018-01-01 02:54:00,1.6158282874967722,1.6158282874967722,82.4956,1.0,84.11142828749676
2018-01-01 02:55:00,1.574454496578599,1.574454496578599,82.4805,1.0,84.0549544965786
2018-01-01 02:56:00,1.534140094574582,1.534140094574582,82.4654,1.0,83.99954009457458
2018-01-01 02:57:00,1.494857955498744,1.494857955498744,82.4503,1.0,83.94515795549874
2018-01-01 02:58:00,1.4565816479345322,1.4565816479345322,82.4352,1.0,83.89178164793452
2018-01-01 02:59:00,1.4192854172501101,1.4192854172501101,82.4201,1.0,83.83938541725011
2018-01-01 03:00:00,1.3829441682690753,1.3829441682690753,82.405,1.0,83.78794416826908
2018-01-01 03:01:00,1.3475334483849044,1.3475334483849044,82.5174,1.0,83.8649334483849
2018-01-01 03:02:00,1.313029431107745,1.313029431107745,82.6298,1.0,83.94282943110775
2018-01-01 03:03:00,1.2794089000324982,1.2794089000324982,82.7422,1.0,84.02160890003249
2018-01-01 03:04:00,1.2466492332173995,1.2466492332173995,82.8546,1.0,84.1012492332174
2018-01-01 03:05:00,1.2147283879626436,1.2147283879626436,82.967,1.0,84.18172838796264
2018-01-01 03:06:00,1.1836248859786584,1.1836248859786584,83.07939999999999,1.0,84.26302488597865
2018-01-01 03:07:00,1.1533177989342247,1.1533177989342247,83.1918,1.0,84.34511779893423
2018-01-01 03:08:00,1.1237867343746122,1.1237867343746122,83.3042,1.0,84.42798673437461
2018-01-01 03:09:00,1.0950118220003158,1.0950118220003158,83.4166,1.0,84.51161182200032
2018-01-01 03:10:00,1.0669737002970747,1.0669737002970747,83.529,1.0,84.59597370029707
2018-01-01 03:11:00,1.0396535035083054,1.0396535035083054,83.35079999999999,1.0,84.3904535035083
2018-01-01 03:12:00,1.0130328489410196,1.0130328489410196,83.1726,1.0,84.18563284894103
2018-01-01 03:13:00,0.9870938245968741,0.9870938245968741,82.9944,1.0,83.98149382459687
2018-01-01 03:14:00,0.9618189771198848,0.9618189771198848,82.8162,1.0,83.77801897711988
2018-01-01 03:15:00,0.9371913000526988,0.9371913000526988,82.638,1.0,83.57519130005271
2018-01-01 03:16:00,0.9131942223936662,0.9131942223936662,82.4598,1.0,83.37299422239367
2018-01-01 03:17:00,0.8898115974468462,0.8898115974468462,82.2816,1.0,83.17141159744685
2018-01-01 03:18:00,0.8670276919574971,0.8670276919574971,82.1034,1.0,82.9704276919575
2018-01-01 03:19:00,0.8448271755258269,0.8448271755258269,81.9252,1.0,82.77002717552583
2018-01-01 03:20:00,0.823195110291739,0.823195110291739,81.747,1.0,82.57019511029173
2018-01-01 03:21:00,0.802116940883757,0.802116940883757,81.6725,1.0,82.47461694088376
2018-01-01 03:22:00,0.7815784846252233,0.7815784846252233,81.598,1.0,82.37957848462523
2018-01-01 03:23:00,0.7615659219914089,0.7615659219914089,81.5235,1.0,82.2850659219914
2018-01-01 03:24:00,0.7420657873108294,0.7420657873108294,81.449,1.0,82.19106578731083
2018-01-01 03:25:00,0.7230649597047706,0.7230649597047706,81.3745,1.0,82.09756495970477
2018-01-01 03:26:00,0.7045506542587171,0.7045506542587171,81.3,1.0,82.00455065425871
2018-01-01 03:27:00,0.6865104134199307,0.6865104134199307,81.2255,1.0,81.91201041341992
2018-01-01 03:28:00,0.6689320986152131,0.6689320986152131,81.151,1.0,81.81993209861521
2018-01-01 03:29:00,0.6518038820833516,0.6518038820833516,81.0765,1.0,81.72830388208335
2018-01-01 03:30:00,0.6351142389166542,0.6351142389166542,81.002,1.0,81.63711423891665
2018-01-01 03:31:00,0.6188519393063407,0.6188519393063407,80.8787,1.0,81.49755193930633
2018-01-01 03:32:00,0.6030060409863991,0.6030060409863991,80.7554,1.0,81.3584060409864
2018-01-01 03:33:00,0.5875658818709595,0.5875658818709595,80.6321,1.0,81.21966588187095
2018-01-01 03:34:00,0.5725210728802477,0.5725210728802477,80.5088,1.0,81.08132107288024
2018-01-01 03:35:00,0.5578614909501034,0.5578614909501034,80.38550000000001,1.0,80.94336149095011
2018-01-01 03:36:00,0.5435772722206372,0.5435772722206372,80.2622,1.0,80.80577727222064
2018-01-01 03:37:00,0.5296588053991652,0.5296588053991652,80.1389,1.0,80.66855880539917
2018-01-01 03:38:00,0.5160967252931775,0.5160967252931775,80.0156,1.0,80.53169672529319
2018-01-01 03:39:00,0.5028819065088652,0.5028819065088652,79.8923,1.0,80.39518190650887
2018-01-01 03:40:00,0.4900054573109919,0.4900054573109919,79.769,1.0,80.25900545731099
2018-01-01 03:41:00,0.4774587136400127,0.4774587136400127,79.9828,1.0,80.46025871364002
2018-01-01 03:42:00,0.46523323328230726,0.46523323328230726,80.1966,1.0,80.66183323328231
2018-01-01 03:43:00,0.45332079018983784,0.45332079018983784,80.41040000000001,1.0,80.86372079018984
2018-01-01 03:44:00,0.44171336894506863,0.44171336894506863,80.6242,1.0,81.06591336894508
2018-01-01 03:45:00,0.4304031593677876,0.4304031593677876,80.838,1.0,81.26840315936778
2018-01-01 03:46:00,0.419382551259862,0.419382551259862,81.0518,1.0,81.47118255125986
2018-01-01 03:47:00,0.40864412928469707,0.40864412928469707,81.2656,1.0,81.6742441292847
2018-01-01 03:48:00,0.3981806679777039,0.3981806679777039,81.4794,1.0,81.8775806679777
2018-01-01 03:49:00,0.3879851268846013,0.3879851268846013,81.69319999999999,1.0,82.08118512688459
2018-01-01 03:50:00,0.37805064582414394,0.37805064582414394,81.907,1.0,82.28505064582414
2018-01-01 03:51:00,0.36837054027218763,0.36837054027218763,82.14,1.0,82.50837054027218
2018-01-01 03:52:00,0.358938296863916,0.358938296863916,82.37299999999999,1.0,82.7319382968639
2018-01-01 03:53:00,0.34974756901129167,0.34974756901129167,82.606,1.0,82.95574756901128
2018-01-01 03:54:00,0.34079217263261796,0.34079217263261796,82.839,1.0,83.17979217263262
2018-01-01 03:55:00,0.33206608199158494,0.33206608199158494,83.072,1.0,83.40406608199159
2018-01-01 03:56:00,0.3235634256427289,0.3235634256427289,83.30499999999999,1.0,83.62856342564272
2018-01-01 03:57:00,0.3152784824808197,0.3152784824808197,83.538,1.0,83.85327848248082
2018-01-01 03:58:00,0.3072056778913185,0.3072056778913185,83.771,1.0,84.07820567789132
2018-01-01 03:59:00,0.2993395799994142,0.2993395799994142,84.00399999999999,1.0,84.3033395799994
2018-01-01 04:00:00,0.2916748960151966,0.2916748960151966,84.237,1.0,84.52867489601519
2018-01-01 04:01:00,0.28420646867227284,0.28420646867227284,84.1636,1.0,84.44780646867227
2018-01-01 04:02:00,0.2769292727576905,0.2769292727576905,84.0902,1.0,84.36712927275768
2018-01-01 04:03:00,0.26983841173065126,0.26983841173065126,84.01679999999999,1.0,84.28663841173064
2018-01-01 04:04:00,0.26292911442782896,0.26292911442782896,83.9434,1.0,84.20632911442783
2018-01-01 04:05:00,0.25619673185300895,0.25619673185300895,83.87,1.0,84.12619673185301
2018-01-01 04:06:00,0.24963673404902076,0.24963673404902076,83.7966,1.0,84.04623673404902
2018-01-01 04:07:00,0.24324470704963796,0.24324470704963796,83.72319999999999,1.0,83.96644470704963
2018-01-01 04:08:00,0.23701634990965004,0.23701634990965004,83.6498,1.0,83.88681634990965
2018-01-01 04:09:00,0.23094747181088948,0.23094747181088948,83.5764,1.0,83.8073474718109
2018-01-01 04:10:00,0.2250339892423947,0.2250339892423947,83.503,1.0,83.72803398924239
2018-01-01 04:11:00,0.21927192325279732,0.21927192325279732,83.58,1.0,83.79927192325279
2018-01-01 04:12:00,0.21365739677304707,0.21365739677304707,83.657,1.0,83.87065739677304
2018-01-01 04:13:00,0.2081866320076181,0.2081866320076181,83.734,1.0,83.94218663200762
2018-01-01 04:14:00,0.20285594789267614,0.20285594789267614,83.81099999999999,1.0,84.01385594789267
2018-01-01 04:15:00,0.1976617576191364,0.1976617576191364,83.888,1.0,84.08566175761914
2018-01-01 04:16:00,0.1926005662193181,0.1926005662193181,83.965,1.0,84.15760056621932
2018-01-01 04:17:00,0.18766896821528378,0.18766896821528378,84.042,1.0,84.22966896821528
2018-01-01 04:18:00,0.18286364532741073,0.18286364532741073,84.119,1.0,84.30186364532742
2018-01-01 04:19:00,0.17818136424169795,0.17818136424169795,84.196,1.0,84.3741813642417
2018-01-01 04:20:00,0.1736189744341421,0.1736189744341421,84.273,1.0,84.44661897443414
2018-01-01 04:21:00,0.1691734060508876,0.1691734060508876,84.4049,1.0,84.57407340605089
2018-01-01 04:22:00,0.1648416678426795,0.1648416678426795,84.5368,1.0,84.70164166784268
2018-01-01 04:23:00,0.16062084515211683,0.16062084515211683,84.6687,1.0,84.82932084515211
2018-01-01 04:24:00,0.15650809795252796,0.15650809795252796,84.8006,1.0,84.95710809795253
2018-01-01 04:25:00,0.1525006589370087,0.1525006589370087,84.9325,1.0,85.08500065893702
2018-01-01 04:26:00,0.1485958316564262,0.1485958316564262,85.06439999999999,1.0,85.21299583165641
2018-01-01 04:27:00,0.14479098870507578,0.14479098870507578,85.1963,1.0,85.34109098870508
2018-01-01 04:28:00,0.14108356995280624,0.14108356995280624,85.3282,1.0,85.46928356995281
2018-01-01 04:29:00,0.13747108082238613,0.13747108082238613,85.4601,1.0,85.59757108082238
2018-01-01 04:30:00,0.13395109061101196,0.13395109061101196,85.592,1.0,85.725951090611
2018-01-01 04:31:00,0.13052123085481648,0.13052123085481648,85.6752,1.0,85.80572123085481
2018-01-01 04:32:00,0.12717919373517406,0.12717919373517406,85.7584,1.0,85.88557919373517
2018-01-01 04:33:00,0.12392273052589942,0.12392273052589942,85.8416,1.0,85.9655227305259
2018-01-01 04:34:00,0.12074965008011862,0.12074965008011862,85.9248,1.0,86.04554965008012
2018-01-01 04:35:00,0.1176578173559939,0.1176578173559939,86.00800000000001,1.0,86.125657817356
2018-01-01 04:36:00,0.11464515198006897,0.11464515198006897,86.0912,1.0,86.20584515198007
